sourceNodeId,sourceAppId,targetNodeId,targetAppId,relationshipType,percentIdentity,weight
7703962,u3295,7727371,u17557,HAS_SOTU_CLUSTER,0.861,0.861
7703962,u3295,7721352,u13023,HAS_SOTU_CLUSTER,0.833,0.833
7704271,u3548,7730376,u18787,HAS_SOTU_CLUSTER,0.872,0.872
7704271,u3548,7747212,u25274,HAS_SOTU_CLUSTER,0.857,0.857
7704793,u3729,7707122,u4989,HAS_SOTU_CLUSTER,0.877,0.877
7704793,u3729,7746149,u24768,HAS_SOTU_CLUSTER,0.8109999999999999,0.8109999999999999
7704793,u3729,7739964,u21930,HAS_SOTU_CLUSTER,0.896,0.896
7704918,u3824,7698115,u1801,HAS_SOTU_CLUSTER,0.9,0.9
7706517,u4497,7713979,u8055,HAS_SOTU_CLUSTER,0.861,0.861
7706517,u4497,7700762,u2133,HAS_SOTU_CLUSTER,0.861,0.861
7706517,u4497,7709237,u6529,HAS_SOTU_CLUSTER,0.901,0.901
7706574,u4537,7730237,u18709,HAS_SOTU_CLUSTER,0.847,0.847
7706574,u4537,7743071,u23503,HAS_SOTU_CLUSTER,0.881,0.881
7706574,u4537,7725754,u17062,HAS_SOTU_CLUSTER,0.8220000000000001,0.8220000000000001
7706574,u4537,7735668,u20168,HAS_SOTU_CLUSTER,0.864,0.864
7706574,u4537,7707433,u5190,HAS_SOTU_CLUSTER,0.898,0.898
7706574,u4537,7750071,u26966,HAS_SOTU_CLUSTER,0.873,0.873
7706574,u4537,7713660,u7985,HAS_SOTU_CLUSTER,0.8220000000000001,0.8220000000000001
7706574,u4537,7768786,u38468,HAS_SOTU_CLUSTER,0.898,0.898
7706574,u4537,7720926,u12673,HAS_SOTU_CLUSTER,0.881,0.881
7706574,u4537,7729255,u18450,HAS_SOTU_CLUSTER,0.8140000000000001,0.8140000000000001
7706577,u4543,7711415,u7300,HAS_SOTU_CLUSTER,0.825,0.825
7706577,u4543,7887625,u104114,HAS_SOTU_CLUSTER,0.833,0.833
7706759,u4687,7995774,u174936,HAS_SOTU_CLUSTER,0.842,0.842
7706759,u4687,7844111,u77145,HAS_SOTU_CLUSTER,0.8240000000000001,0.8240000000000001
7706759,u4687,8031195,u196880,HAS_SOTU_CLUSTER,0.815,0.815
7706759,u4687,8133728,u266165,HAS_SOTU_CLUSTER,0.825,0.825
7706759,u4687,8010820,u184766,HAS_SOTU_CLUSTER,0.849,0.849
7706759,u4687,8158062,u285409,HAS_SOTU_CLUSTER,0.84,0.84
7706759,u4687,8034980,u198969,HAS_SOTU_CLUSTER,0.8069999999999999,0.8069999999999999
7706957,u4902,7729555,u18583,HAS_SOTU_CLUSTER,0.885,0.885
7706957,u4902,7709613,u6705,HAS_SOTU_CLUSTER,0.876,0.876
7706957,u4902,7728168,u17920,HAS_SOTU_CLUSTER,0.858,0.858
7707286,u5029,7725218,u16791,HAS_SOTU_CLUSTER,0.879,0.879
7707433,u5190,7735668,u20168,HAS_SOTU_CLUSTER,0.831,0.831
7707513,u5265,7743936,u24089,HAS_SOTU_CLUSTER,0.827,0.827
7707781,u5475,7722724,u14847,HAS_SOTU_CLUSTER,0.8049999999999999,0.8049999999999999
7707781,u5475,7727858,u17707,HAS_SOTU_CLUSTER,0.8200000000000001,0.8200000000000001
7707781,u5475,7720999,u12790,HAS_SOTU_CLUSTER,0.8200000000000001,0.8200000000000001
7708118,u5523,7743936,u24089,HAS_SOTU_CLUSTER,0.84,0.84
7708118,u5523,7743132,u23546,HAS_SOTU_CLUSTER,0.8,0.8
7708121,u5536,7749693,u26716,HAS_SOTU_CLUSTER,0.838,0.838
7708121,u5536,7747281,u25341,HAS_SOTU_CLUSTER,0.909,0.909
7708121,u5536,7777059,u42720,HAS_SOTU_CLUSTER,0.8180000000000001,0.8180000000000001
7708121,u5536,8092858,u237863,HAS_SOTU_CLUSTER,0.859,0.859
7708121,u5536,7704187,u3509,HAS_SOTU_CLUSTER,0.838,0.838
7708121,u5536,7747276,u25340,HAS_SOTU_CLUSTER,0.899,0.899
7708121,u5536,7737078,u21061,HAS_SOTU_CLUSTER,0.8180000000000001,0.8180000000000001
7708121,u5536,7747083,u25198,HAS_SOTU_CLUSTER,0.838,0.838
7708121,u5536,7696641,u1297,HAS_SOTU_CLUSTER,0.869,0.869
7708121,u5536,7704276,u3554,HAS_SOTU_CLUSTER,0.8280000000000001,0.8280000000000001
7708121,u5536,7720436,u12233,HAS_SOTU_CLUSTER,0.838,0.838
7708121,u5536,8156044,u283925,HAS_SOTU_CLUSTER,0.8180000000000001,0.8180000000000001
7708597,u5828,8051325,u209088,HAS_SOTU_CLUSTER,0.835,0.835
7708597,u5828,7722580,u14557,HAS_SOTU_CLUSTER,0.821,0.821
7708597,u5828,7811477,u58703,HAS_SOTU_CLUSTER,0.829,0.829
7708597,u5828,7966014,u153263,HAS_SOTU_CLUSTER,0.831,0.831
7708597,u5828,8036122,u199659,HAS_SOTU_CLUSTER,0.8029999999999999,0.8029999999999999
7708597,u5828,7781965,u45662,HAS_SOTU_CLUSTER,0.8029999999999999,0.8029999999999999
7708597,u5828,7749322,u26381,HAS_SOTU_CLUSTER,0.829,0.829
7708597,u5828,8147732,u277473,HAS_SOTU_CLUSTER,0.8140000000000001,0.8140000000000001
7708597,u5828,8160256,u286928,HAS_SOTU_CLUSTER,0.838,0.838
7708597,u5828,8155891,u283816,HAS_SOTU_CLUSTER,0.8049999999999999,0.8049999999999999
7708597,u5828,8061740,u215922,HAS_SOTU_CLUSTER,0.829,0.829
7708597,u5828,8063659,u217152,HAS_SOTU_CLUSTER,0.8029999999999999,0.8029999999999999
7708597,u5828,8156620,u284359,HAS_SOTU_CLUSTER,0.8029999999999999,0.8029999999999999
7708597,u5828,8063844,u217243,HAS_SOTU_CLUSTER,0.831,0.831
7708597,u5828,8123504,u258874,HAS_SOTU_CLUSTER,0.846,0.846
7708597,u5828,7715934,u9003,HAS_SOTU_CLUSTER,0.88,0.88
7708597,u5828,7986168,u168839,HAS_SOTU_CLUSTER,0.829,0.829
7708882,u6173,8020518,u190907,HAS_SOTU_CLUSTER,0.913,0.913
7708882,u6173,7984319,u167336,HAS_SOTU_CLUSTER,0.845,0.845
7708882,u6173,8093320,u238213,HAS_SOTU_CLUSTER,0.913,0.913
7708882,u6173,7724574,u16414,HAS_SOTU_CLUSTER,0.845,0.845
7708882,u6173,8112481,u251579,HAS_SOTU_CLUSTER,0.845,0.845
7709055,u6331,7707378,u5172,HAS_SOTU_CLUSTER,0.827,0.827
7709063,u6346,7746223,u24856,HAS_SOTU_CLUSTER,0.889,0.889
7709063,u6346,7726559,u17187,HAS_SOTU_CLUSTER,0.8180000000000001,0.8180000000000001
7709063,u6346,8085268,u232099,HAS_SOTU_CLUSTER,0.869,0.869
7709076,u6349,7709062,u6341,HAS_SOTU_CLUSTER,0.8069999999999999,0.8069999999999999
7709076,u6349,7738973,u21507,HAS_SOTU_CLUSTER,0.8069999999999999,0.8069999999999999
7709076,u6349,7727121,u17467,HAS_SOTU_CLUSTER,0.8,0.8
7709076,u6349,7732145,u19813,HAS_SOTU_CLUSTER,0.8,0.8
7709076,u6349,7747104,u25199,HAS_SOTU_CLUSTER,0.83,0.83
7709078,u6359,7721374,u13046,HAS_SOTU_CLUSTER,0.812,0.812
7709137,u6438,8143673,u273894,HAS_SOTU_CLUSTER,0.841,0.841
7709208,u6497,7732157,u19835,HAS_SOTU_CLUSTER,0.885,0.885
7709624,u6734,8167443,u291421,HAS_SOTU_CLUSTER,0.846,0.846
7709624,u6734,7746196,u24804,HAS_SOTU_CLUSTER,0.9319999999999999,0.9319999999999999
7709716,u6845,7872640,u93518,HAS_SOTU_CLUSTER,0.89,0.89
7709716,u6845,7750248,u27037,HAS_SOTU_CLUSTER,0.835,0.835
7709716,u6845,7868882,u91180,HAS_SOTU_CLUSTER,0.817,0.817
7709719,u6854,7743108,u23531,HAS_SOTU_CLUSTER,0.8200000000000001,0.8200000000000001
7710320,u7106,7752713,u29504,HAS_SOTU_CLUSTER,0.845,0.845
7710320,u7106,7752190,u28728,HAS_SOTU_CLUSTER,0.864,0.864
7710320,u7106,7714087,u8107,HAS_SOTU_CLUSTER,0.854,0.854
7710320,u7106,7971675,u157886,HAS_SOTU_CLUSTER,0.806,0.806
7710320,u7106,7707665,u5402,HAS_SOTU_CLUSTER,0.806,0.806
7710320,u7106,7963096,u151385,HAS_SOTU_CLUSTER,0.8160000000000001,0.8160000000000001
7710347,u7112,7703101,u3018,HAS_SOTU_CLUSTER,0.8,0.8
7710347,u7112,7714332,u8200,HAS_SOTU_CLUSTER,0.904,0.904
7710347,u7112,7724813,u16606,HAS_SOTU_CLUSTER,0.8069999999999999,0.8069999999999999
7710347,u7112,7713067,u7643,HAS_SOTU_CLUSTER,0.852,0.852
7710347,u7112,7706875,u4852,HAS_SOTU_CLUSTER,0.867,0.867
7710347,u7112,7735816,u20436,HAS_SOTU_CLUSTER,0.889,0.889
7710347,u7112,7749976,u26927,HAS_SOTU_CLUSTER,0.896,0.896
7710347,u7112,7718327,u11085,HAS_SOTU_CLUSTER,0.859,0.859
7710347,u7112,7739836,u21842,HAS_SOTU_CLUSTER,0.896,0.896
7710432,u7120,7768802,u38502,HAS_SOTU_CLUSTER,0.893,0.893
7711350,u7256,7959418,u148698,HAS_SOTU_CLUSTER,0.8,0.8
7711350,u7256,7971032,u157331,HAS_SOTU_CLUSTER,0.813,0.813
7711350,u7256,8096273,u240416,HAS_SOTU_CLUSTER,0.867,0.867
7711350,u7256,7697918,u1760,HAS_SOTU_CLUSTER,0.813,0.813
7711350,u7256,8145447,u275418,HAS_SOTU_CLUSTER,0.813,0.813
7711350,u7256,7751316,u27786,HAS_SOTU_CLUSTER,0.84,0.84
7711350,u7256,7727101,u17463,HAS_SOTU_CLUSTER,0.84,0.84
7711350,u7256,8145563,u275511,HAS_SOTU_CLUSTER,0.827,0.827
7711350,u7256,7743111,u23538,HAS_SOTU_CLUSTER,0.86,0.86
7711350,u7256,8154163,u282492,HAS_SOTU_CLUSTER,0.827,0.827
7711350,u7256,7748413,u25929,HAS_SOTU_CLUSTER,0.853,0.853
7711350,u7256,7959236,u148547,HAS_SOTU_CLUSTER,0.813,0.813
7711350,u7256,7738133,u21405,HAS_SOTU_CLUSTER,0.847,0.847
7711410,u7290,7731746,u19453,HAS_SOTU_CLUSTER,0.885,0.885
7711410,u7290,7742712,u23246,HAS_SOTU_CLUSTER,0.808,0.808
7711656,u7358,7722683,u14790,HAS_SOTU_CLUSTER,0.8200000000000001,0.8200000000000001
7712523,u7492,7723905,u15992,HAS_SOTU_CLUSTER,0.829,0.829
7713462,u7871,7705967,u4355,HAS_SOTU_CLUSTER,0.892,0.892
7713462,u7871,7714966,u8544,HAS_SOTU_CLUSTER,0.813,0.813
7713462,u7871,7720141,u11808,HAS_SOTU_CLUSTER,0.825,0.825
7713488,u7892,8017721,u189209,HAS_SOTU_CLUSTER,0.87,0.87
7713979,u8055,7709237,u6529,HAS_SOTU_CLUSTER,0.871,0.871
7714087,u8107,7752713,u29504,HAS_SOTU_CLUSTER,0.874,0.874
7714087,u8107,7752190,u28728,HAS_SOTU_CLUSTER,0.854,0.854
7714087,u8107,7963096,u151385,HAS_SOTU_CLUSTER,0.845,0.845
7714087,u8107,7707665,u5402,HAS_SOTU_CLUSTER,0.854,0.854
7714377,u8238,7717812,u10682,HAS_SOTU_CLUSTER,0.8109999999999999,0.8109999999999999
7714661,u8408,8092730,u237783,HAS_SOTU_CLUSTER,0.915,0.915
7714661,u8408,7738158,u21413,HAS_SOTU_CLUSTER,0.89,0.89
7714661,u8408,7706572,u4512,HAS_SOTU_CLUSTER,0.8049999999999999,0.8049999999999999
7714985,u8555,7971675,u157886,HAS_SOTU_CLUSTER,0.825,0.825
7714985,u8555,7749040,u26157,HAS_SOTU_CLUSTER,0.893,0.893
7714985,u8555,7752713,u29504,HAS_SOTU_CLUSTER,0.864,0.864
7714985,u8555,7725156,u16775,HAS_SOTU_CLUSTER,0.835,0.835
7714985,u8555,7723616,u15539,HAS_SOTU_CLUSTER,0.825,0.825
7714985,u8555,7710320,u7106,HAS_SOTU_CLUSTER,0.854,0.854
7714985,u8555,7769353,u38985,HAS_SOTU_CLUSTER,0.845,0.845
7714985,u8555,7752190,u28728,HAS_SOTU_CLUSTER,0.835,0.835
7714985,u8555,7707665,u5402,HAS_SOTU_CLUSTER,0.835,0.835
7714985,u8555,8096621,u240559,HAS_SOTU_CLUSTER,0.835,0.835
7714985,u8555,7743870,u24052,HAS_SOTU_CLUSTER,0.845,0.845
7714985,u8555,7714087,u8107,HAS_SOTU_CLUSTER,0.825,0.825
7714985,u8555,7746626,u24981,HAS_SOTU_CLUSTER,0.8160000000000001,0.8160000000000001
7715198,u8613,7884082,u100613,HAS_SOTU_CLUSTER,0.917,0.917
7715198,u8613,7688419,u405,HAS_SOTU_CLUSTER,0.917,0.917
7715224,u8640,7705970,u4356,HAS_SOTU_CLUSTER,0.813,0.813
7715224,u8640,7716325,u9322,HAS_SOTU_CLUSTER,0.871,0.871
7715427,u8719,8123504,u258874,HAS_SOTU_CLUSTER,0.8029999999999999,0.8029999999999999
7715427,u8719,7746196,u24804,HAS_SOTU_CLUSTER,0.8029999999999999,0.8029999999999999
7715427,u8719,7715934,u9003,HAS_SOTU_CLUSTER,0.872,0.872
7715427,u8719,7966014,u153263,HAS_SOTU_CLUSTER,0.831,0.831
7715427,u8719,7984128,u167173,HAS_SOTU_CLUSTER,0.802,0.802
7715427,u8719,7708597,u5828,HAS_SOTU_CLUSTER,0.855,0.855
7715427,u8719,7723887,u15955,HAS_SOTU_CLUSTER,0.8029999999999999,0.8029999999999999
7715934,u9003,8160256,u286928,HAS_SOTU_CLUSTER,0.812,0.812
7715934,u9003,8063659,u217152,HAS_SOTU_CLUSTER,0.8029999999999999,0.8029999999999999
7715934,u9003,8147732,u277473,HAS_SOTU_CLUSTER,0.8140000000000001,0.8140000000000001
7715934,u9003,7951258,u143300,HAS_SOTU_CLUSTER,0.8029999999999999,0.8029999999999999
7715934,u9003,8155915,u283846,HAS_SOTU_CLUSTER,0.8220000000000001,0.8220000000000001
7715934,u9003,8123504,u258874,HAS_SOTU_CLUSTER,0.838,0.838
7715934,u9003,7966014,u153263,HAS_SOTU_CLUSTER,0.8220000000000001,0.8220000000000001
7715934,u9003,8110413,u250044,HAS_SOTU_CLUSTER,0.8029999999999999,0.8029999999999999
7715934,u9003,8063951,u217334,HAS_SOTU_CLUSTER,0.8140000000000001,0.8140000000000001
7716325,u9322,7705970,u4356,HAS_SOTU_CLUSTER,0.849,0.849
7717107,u9975,8015678,u187822,HAS_SOTU_CLUSTER,0.8140000000000001,0.8140000000000001
7718000,u10719,7749345,u26426,HAS_SOTU_CLUSTER,0.863,0.863
7718083,u10830,7740572,u22180,HAS_SOTU_CLUSTER,0.881,0.881
7718083,u10830,7725795,u17071,HAS_SOTU_CLUSTER,0.915,0.915
7718083,u10830,7728232,u17980,HAS_SOTU_CLUSTER,0.887,0.887
7718083,u10830,7698002,u1777,HAS_SOTU_CLUSTER,0.853,0.853
7718812,u11178,7751632,u28250,HAS_SOTU_CLUSTER,0.857,0.857
7718812,u11178,8010820,u184766,HAS_SOTU_CLUSTER,0.857,0.857
7718812,u11178,7995774,u174936,HAS_SOTU_CLUSTER,0.8069999999999999,0.8069999999999999
7718812,u11178,7706759,u4687,HAS_SOTU_CLUSTER,0.908,0.908
7719558,u11435,7954047,u145286,HAS_SOTU_CLUSTER,0.8220000000000001,0.8220000000000001
7719558,u11435,8133213,u265753,HAS_SOTU_CLUSTER,0.8220000000000001,0.8220000000000001
7719558,u11435,8042431,u203311,HAS_SOTU_CLUSTER,0.804,0.804
7719558,u11435,8016902,u188834,HAS_SOTU_CLUSTER,0.804,0.804
7719558,u11435,7863936,u88092,HAS_SOTU_CLUSTER,0.813,0.813
7719558,u11435,7893101,u109993,HAS_SOTU_CLUSTER,0.804,0.804
7719558,u11435,7942560,u138001,HAS_SOTU_CLUSTER,0.813,0.813
7719558,u11435,7722116,u13900,HAS_SOTU_CLUSTER,0.813,0.813
7719558,u11435,7932289,u133305,HAS_SOTU_CLUSTER,0.813,0.813
7719558,u11435,7856084,u83466,HAS_SOTU_CLUSTER,0.804,0.804
7719558,u11435,8108227,u248413,HAS_SOTU_CLUSTER,0.804,0.804
7719558,u11435,7956631,u146889,HAS_SOTU_CLUSTER,0.841,0.841
7719558,u11435,7889092,u105984,HAS_SOTU_CLUSTER,0.804,0.804
