sourceNodeId,sourceAppId,targetNodeId,targetAppId,relationshipType,percentIdentity,weight
7697506,u1631,7698115,u1801,SEQUENCE_ALIGNMENT,0.657,0.657
7701610,u2384,7698115,u1801,SEQUENCE_ALIGNMENT,0.6930000000000001,0.6930000000000001
7725218,u16791,7698115,u1801,SEQUENCE_ALIGNMENT,0.764,0.764
7752969,u29609,7698115,u1801,SEQUENCE_ALIGNMENT,0.643,0.643
7703744,u3234,7698115,u1801,SEQUENCE_ALIGNMENT,0.714,0.714
7722723,u14846,7698115,u1801,SEQUENCE_ALIGNMENT,0.657,0.657
7722724,u14847,7698115,u1801,SEQUENCE_ALIGNMENT,0.643,0.643
7715224,u8640,7698115,u1801,SEQUENCE_ALIGNMENT,0.6930000000000001,0.6930000000000001
7759862,u34772,7698127,u1831,SEQUENCE_ALIGNMENT,0.913,0.913
7715198,u8613,7698127,u1831,SEQUENCE_ALIGNMENT,0.41300000000000003,0.41300000000000003
7741219,u22510,7698675,u1971,SEQUENCE_ALIGNMENT,0.599,0.599
7718083,u10830,7698675,u1971,SEQUENCE_ALIGNMENT,0.78,0.78
7738154,u21412,7698675,u1971,SEQUENCE_ALIGNMENT,0.628,0.628
7744076,u24190,7698675,u1971,SEQUENCE_ALIGNMENT,0.618,0.618
7725795,u17071,7698675,u1971,SEQUENCE_ALIGNMENT,0.7969999999999999,0.7969999999999999
7759862,u34772,7700742,u2083,SEQUENCE_ALIGNMENT,0.573,0.573
7706517,u4497,7700762,u2133,SEQUENCE_ALIGNMENT,0.861,0.861
7731744,u19445,7701610,u2384,SEQUENCE_ALIGNMENT,0.579,0.579
7687472,u128,7701610,u2384,SEQUENCE_ALIGNMENT,0.657,0.657
7693113,u741,7701610,u2384,SEQUENCE_ALIGNMENT,0.714,0.714
7707286,u5029,7701610,u2384,SEQUENCE_ALIGNMENT,0.65,0.65
7706842,u4758,7701610,u2384,SEQUENCE_ALIGNMENT,0.793,0.793
7711656,u7358,7701610,u2384,SEQUENCE_ALIGNMENT,0.614,0.614
7707781,u5475,7701610,u2384,SEQUENCE_ALIGNMENT,0.629,0.629
7730258,u18720,7701773,u2449,SEQUENCE_ALIGNMENT,0.8069999999999999,0.8069999999999999
7722954,u15152,7701773,u2449,SEQUENCE_ALIGNMENT,0.79,0.79
7709624,u6734,7702085,u2562,SEQUENCE_ALIGNMENT,0.778,0.778
7709078,u6359,7702085,u2562,SEQUENCE_ALIGNMENT,0.726,0.726
7724627,u16483,7702085,u2562,SEQUENCE_ALIGNMENT,0.647,0.647
7727173,u17481,7702085,u2562,SEQUENCE_ALIGNMENT,0.778,0.778
7747030,u25133,7702085,u2562,SEQUENCE_ALIGNMENT,0.632,0.632
7720621,u12395,7702085,u2562,SEQUENCE_ALIGNMENT,0.769,0.769
7739390,u21649,7702085,u2562,SEQUENCE_ALIGNMENT,0.726,0.726
7732032,u19742,7702085,u2562,SEQUENCE_ALIGNMENT,0.752,0.752
7708749,u6076,7702134,u2598,SEQUENCE_ALIGNMENT,0.621,0.621
7697498,u1620,7702134,u2598,SEQUENCE_ALIGNMENT,0.864,0.864
7716325,u9322,7702134,u2598,SEQUENCE_ALIGNMENT,0.6859999999999999,0.6859999999999999
7720999,u12790,7702134,u2598,SEQUENCE_ALIGNMENT,0.643,0.643
7715224,u8640,7702134,u2598,SEQUENCE_ALIGNMENT,0.714,0.714
7722723,u14846,7702134,u2598,SEQUENCE_ALIGNMENT,0.65,0.65
7722724,u14847,7702134,u2598,SEQUENCE_ALIGNMENT,0.65,0.65
7703744,u3234,7702134,u2598,SEQUENCE_ALIGNMENT,0.7,0.7
7752969,u29609,7702134,u2598,SEQUENCE_ALIGNMENT,0.9,0.9
7781099,u45333,7702134,u2598,SEQUENCE_ALIGNMENT,0.556,0.556
7742812,u23268,7702134,u2598,SEQUENCE_ALIGNMENT,0.636,0.636
7701610,u2384,7702134,u2598,SEQUENCE_ALIGNMENT,0.757,0.757
7707781,u5475,7702134,u2598,SEQUENCE_ALIGNMENT,0.629,0.629
7711656,u7358,7702134,u2598,SEQUENCE_ALIGNMENT,0.614,0.614
7706842,u4758,7702134,u2598,SEQUENCE_ALIGNMENT,0.736,0.736
7707286,u5029,7702134,u2598,SEQUENCE_ALIGNMENT,0.629,0.629
7731744,u19445,7702134,u2598,SEQUENCE_ALIGNMENT,0.593,0.593
7687472,u128,7702134,u2598,SEQUENCE_ALIGNMENT,0.6930000000000001,0.6930000000000001
7693113,u741,7702134,u2598,SEQUENCE_ALIGNMENT,0.7070000000000001,0.7070000000000001
7701605,u2371,7702441,u2716,SEQUENCE_ALIGNMENT,0.763,0.763
7763321,u36766,7702489,u2740,SEQUENCE_ALIGNMENT,0.8220000000000001,0.8220000000000001
7739420,u21664,7702942,u2833,SEQUENCE_ALIGNMENT,0.821,0.821
7727173,u17481,7702942,u2833,SEQUENCE_ALIGNMENT,0.761,0.761
7723908,u16025,7702942,u2833,SEQUENCE_ALIGNMENT,0.897,0.897
7732032,u19742,7702942,u2833,SEQUENCE_ALIGNMENT,0.769,0.769
7739390,u21649,7702942,u2833,SEQUENCE_ALIGNMENT,0.795,0.795
7747030,u25133,7702942,u2833,SEQUENCE_ALIGNMENT,0.718,0.718
7720621,u12395,7702942,u2833,SEQUENCE_ALIGNMENT,0.897,0.897
7716181,u9230,7703543,u3166,SEQUENCE_ALIGNMENT,0.659,0.659
7709076,u6349,7703543,u3166,SEQUENCE_ALIGNMENT,0.696,0.696
7705289,u4011,7703543,u3166,SEQUENCE_ALIGNMENT,0.637,0.637
7730587,u18952,7703543,u3166,SEQUENCE_ALIGNMENT,0.615,0.615
7730586,u18951,7703543,u3166,SEQUENCE_ALIGNMENT,0.644,0.644
7752969,u29609,7703744,u3234,SEQUENCE_ALIGNMENT,0.7070000000000001,0.7070000000000001
7731744,u19445,7703744,u3234,SEQUENCE_ALIGNMENT,0.614,0.614
7687472,u128,7703744,u3234,SEQUENCE_ALIGNMENT,0.6639999999999999,0.6639999999999999
7693113,u741,7703744,u3234,SEQUENCE_ALIGNMENT,0.7,0.7
7770258,u39248,7703744,u3234,SEQUENCE_ALIGNMENT,0.721,0.721
7707286,u5029,7703744,u3234,SEQUENCE_ALIGNMENT,0.6859999999999999,0.6859999999999999
7706842,u4758,7703744,u3234,SEQUENCE_ALIGNMENT,0.736,0.736
7711656,u7358,7703744,u3234,SEQUENCE_ALIGNMENT,0.614,0.614
7707781,u5475,7703744,u3234,SEQUENCE_ALIGNMENT,0.6,0.6
7701610,u2384,7703744,u3234,SEQUENCE_ALIGNMENT,0.729,0.729
7742812,u23268,7703744,u3234,SEQUENCE_ALIGNMENT,0.643,0.643
7781099,u45333,7703744,u3234,SEQUENCE_ALIGNMENT,0.5700000000000001,0.5700000000000001
7720987,u12743,7703875,u3278,SEQUENCE_ALIGNMENT,0.847,0.847
7743256,u23650,7703875,u3278,SEQUENCE_ALIGNMENT,0.901,0.901
7743461,u23818,7703962,u3295,SEQUENCE_ALIGNMENT,0.65,0.65
7727084,u17460,7703962,u3295,SEQUENCE_ALIGNMENT,0.667,0.667
7728218,u17974,7703962,u3295,SEQUENCE_ALIGNMENT,0.889,0.889
7698675,u1971,7703962,u3295,SEQUENCE_ALIGNMENT,0.65,0.65
7744076,u24190,7703962,u3295,SEQUENCE_ALIGNMENT,0.606,0.606
7738154,u21412,7703962,u3295,SEQUENCE_ALIGNMENT,0.85,0.85
7767501,u38034,7703962,u3295,SEQUENCE_ALIGNMENT,0.556,0.556
7741219,u22510,7703962,u3295,SEQUENCE_ALIGNMENT,0.5860000000000001,0.5860000000000001
7727208,u17501,7704271,u3548,SEQUENCE_ALIGNMENT,0.726,0.726
7706870,u4842,7704271,u3548,SEQUENCE_ALIGNMENT,0.681,0.681
7715198,u8613,7704606,u3632,SEQUENCE_ALIGNMENT,0.42200000000000004,0.42200000000000004
7722956,u15161,7704606,u3632,SEQUENCE_ALIGNMENT,0.712,0.712
7709719,u6854,7704918,u3824,SEQUENCE_ALIGNMENT,0.65,0.65
7743108,u23531,7704918,u3824,SEQUENCE_ALIGNMENT,0.643,0.643
7710432,u7120,7704918,u3824,SEQUENCE_ALIGNMENT,0.75,0.75
7708749,u6076,7704918,u3824,SEQUENCE_ALIGNMENT,0.743,0.743
7731744,u19445,7704918,u3824,SEQUENCE_ALIGNMENT,0.671,0.671
7687472,u128,7704918,u3824,SEQUENCE_ALIGNMENT,0.643,0.643
7693113,u741,7704918,u3824,SEQUENCE_ALIGNMENT,0.643,0.643
7707286,u5029,7704918,u3824,SEQUENCE_ALIGNMENT,0.75,0.75
7706842,u4758,7704918,u3824,SEQUENCE_ALIGNMENT,0.679,0.679
7711656,u7358,7704918,u3824,SEQUENCE_ALIGNMENT,0.65,0.65
7707781,u5475,7704918,u3824,SEQUENCE_ALIGNMENT,0.643,0.643
7697506,u1631,7704918,u3824,SEQUENCE_ALIGNMENT,0.6859999999999999,0.6859999999999999
7701610,u2384,7704918,u3824,SEQUENCE_ALIGNMENT,0.679,0.679
7752969,u29609,7704918,u3824,SEQUENCE_ALIGNMENT,0.643,0.643
7703744,u3234,7704918,u3824,SEQUENCE_ALIGNMENT,0.714,0.714
7722723,u14846,7704918,u3824,SEQUENCE_ALIGNMENT,0.657,0.657
7722724,u14847,7704918,u3824,SEQUENCE_ALIGNMENT,0.657,0.657
7715224,u8640,7704918,u3824,SEQUENCE_ALIGNMENT,0.6930000000000001,0.6930000000000001
7727858,u17707,7704918,u3824,SEQUENCE_ALIGNMENT,0.679,0.679
7720999,u12790,7704918,u3824,SEQUENCE_ALIGNMENT,0.6930000000000001,0.6930000000000001
7716325,u9322,7704918,u3824,SEQUENCE_ALIGNMENT,0.714,0.714
7722683,u14790,7704918,u3824,SEQUENCE_ALIGNMENT,0.621,0.621
7716181,u9230,7705289,u4011,SEQUENCE_ALIGNMENT,0.637,0.637
7709076,u6349,7705289,u4011,SEQUENCE_ALIGNMENT,0.741,0.741
7763321,u36766,7706517,u4497,SEQUENCE_ALIGNMENT,0.891,0.891
7702489,u2740,7706517,u4497,SEQUENCE_ALIGNMENT,0.842,0.842
7701605,u2371,7706574,u4537,SEQUENCE_ALIGNMENT,0.40700000000000003,0.40700000000000003
7726917,u17442,7706577,u4543,SEQUENCE_ALIGNMENT,0.567,0.567
7766399,u37868,7706577,u4543,SEQUENCE_ALIGNMENT,0.617,0.617
7744199,u24285,7706577,u4543,SEQUENCE_ALIGNMENT,0.719,0.719
7751632,u28250,7706759,u4687,SEQUENCE_ALIGNMENT,0.849,0.849
7730258,u18720,7706759,u4687,SEQUENCE_ALIGNMENT,0.857,0.857
7722954,u15152,7706759,u4687,SEQUENCE_ALIGNMENT,0.84,0.84
7701773,u2449,7706759,u4687,SEQUENCE_ALIGNMENT,0.857,0.857
7718812,u11178,7706759,u4687,SEQUENCE_ALIGNMENT,0.908,0.908
7730425,u18825,7706759,u4687,SEQUENCE_ALIGNMENT,0.723,0.723
7731744,u19445,7706842,u4758,SEQUENCE_ALIGNMENT,0.5569999999999999,0.5569999999999999
7687472,u128,7706842,u4758,SEQUENCE_ALIGNMENT,0.65,0.65
7693113,u741,7706842,u4758,SEQUENCE_ALIGNMENT,0.6639999999999999,0.6639999999999999
7707286,u5029,7706842,u4758,SEQUENCE_ALIGNMENT,0.679,0.679
7731744,u19445,7707286,u5029,SEQUENCE_ALIGNMENT,0.621,0.621
7687472,u128,7707286,u5029,SEQUENCE_ALIGNMENT,0.643,0.643
7693113,u741,7707286,u5029,SEQUENCE_ALIGNMENT,0.607,0.607
7704918,u3824,7707378,u5172,SEQUENCE_ALIGNMENT,0.657,0.657
7707348,u5157,7707378,u5172,SEQUENCE_ALIGNMENT,0.40700000000000003,0.40700000000000003
7710432,u7120,7707378,u5172,SEQUENCE_ALIGNMENT,0.671,0.671
7711656,u7358,7707378,u5172,SEQUENCE_ALIGNMENT,0.626,0.626
7709055,u6331,7707378,u5172,SEQUENCE_ALIGNMENT,0.827,0.827
7707286,u5029,7707378,u5172,SEQUENCE_ALIGNMENT,0.65,0.65
7693113,u741,7707378,u5172,SEQUENCE_ALIGNMENT,0.64,0.64
7687472,u128,7707378,u5172,SEQUENCE_ALIGNMENT,0.612,0.612
7731744,u19445,7707378,u5172,SEQUENCE_ALIGNMENT,0.813,0.813
7768786,u38468,7707433,u5190,SEQUENCE_ALIGNMENT,0.907,0.907
7729255,u18450,7707433,u5190,SEQUENCE_ALIGNMENT,0.8049999999999999,0.8049999999999999
7692194,u548,7707433,u5190,SEQUENCE_ALIGNMENT,0.78,0.78
7706574,u4537,7707433,u5190,SEQUENCE_ALIGNMENT,0.898,0.898
7708118,u5523,7707513,u5265,SEQUENCE_ALIGNMENT,0.78,0.78
7696738,u1300,7707513,u5265,SEQUENCE_ALIGNMENT,0.833,0.833
7709940,u6944,7707513,u5265,SEQUENCE_ALIGNMENT,0.747,0.747
7731945,u19626,7707513,u5265,SEQUENCE_ALIGNMENT,0.787,0.787
7741219,u22510,7707545,u5284,SEQUENCE_ALIGNMENT,0.583,0.583
7718083,u10830,7707545,u5284,SEQUENCE_ALIGNMENT,0.667,0.667
7738154,u21412,7707545,u5284,SEQUENCE_ALIGNMENT,0.65,0.65
7744076,u24190,7707545,u5284,SEQUENCE_ALIGNMENT,0.65,0.65
7698675,u1971,7707545,u5284,SEQUENCE_ALIGNMENT,0.683,0.683
7727084,u17460,7707545,u5284,SEQUENCE_ALIGNMENT,0.7,0.7
7743461,u23818,7707545,u5284,SEQUENCE_ALIGNMENT,0.633,0.633
7728232,u17980,7707545,u5284,SEQUENCE_ALIGNMENT,0.706,0.706
7727198,u17499,7707545,u5284,SEQUENCE_ALIGNMENT,0.594,0.594
7731744,u19445,7707781,u5475,SEQUENCE_ALIGNMENT,0.604,0.604
7687472,u128,7707781,u5475,SEQUENCE_ALIGNMENT,0.619,0.619
7693113,u741,7707781,u5475,SEQUENCE_ALIGNMENT,0.5800000000000001,0.5800000000000001
7707286,u5029,7707781,u5475,SEQUENCE_ALIGNMENT,0.636,0.636
7706842,u4758,7707781,u5475,SEQUENCE_ALIGNMENT,0.593,0.593
7711656,u7358,7707781,u5475,SEQUENCE_ALIGNMENT,0.759,0.759
7715427,u8719,7708597,u5828,SEQUENCE_ALIGNMENT,0.855,0.855
7724627,u16483,7708597,u5828,SEQUENCE_ALIGNMENT,0.63,0.63
7702942,u2833,7708597,u5828,SEQUENCE_ALIGNMENT,0.855,0.855
7739420,u21664,7708597,u5828,SEQUENCE_ALIGNMENT,0.812,0.812
7727173,u17481,7708597,u5828,SEQUENCE_ALIGNMENT,0.769,0.769
7723908,u16025,7708597,u5828,SEQUENCE_ALIGNMENT,0.872,0.872
7732032,u19742,7708597,u5828,SEQUENCE_ALIGNMENT,0.752,0.752
7747030,u25133,7708597,u5828,SEQUENCE_ALIGNMENT,0.6839999999999999,0.6839999999999999
7720621,u12395,7708597,u5828,SEQUENCE_ALIGNMENT,0.88,0.88
7739390,u21649,7708597,u5828,SEQUENCE_ALIGNMENT,0.795,0.795
7731744,u19445,7708749,u6076,SEQUENCE_ALIGNMENT,0.614,0.614
7687472,u128,7708749,u6076,SEQUENCE_ALIGNMENT,0.643,0.643
7693113,u741,7708749,u6076,SEQUENCE_ALIGNMENT,0.593,0.593
7707286,u5029,7708749,u6076,SEQUENCE_ALIGNMENT,0.793,0.793
7706842,u4758,7708749,u6076,SEQUENCE_ALIGNMENT,0.65,0.65
7711656,u7358,7708749,u6076,SEQUENCE_ALIGNMENT,0.65,0.65
7707781,u5475,7708749,u6076,SEQUENCE_ALIGNMENT,0.636,0.636
7725218,u16791,7708749,u6076,SEQUENCE_ALIGNMENT,0.793,0.793
7752969,u29609,7708749,u6076,SEQUENCE_ALIGNMENT,0.671,0.671
7703744,u3234,7708749,u6076,SEQUENCE_ALIGNMENT,0.643,0.643
7722724,u14847,7708749,u6076,SEQUENCE_ALIGNMENT,0.643,0.643
7715224,u8640,7708749,u6076,SEQUENCE_ALIGNMENT,0.657,0.657
7727858,u17707,7708749,u6076,SEQUENCE_ALIGNMENT,0.629,0.629
7716325,u9322,7708749,u6076,SEQUENCE_ALIGNMENT,0.636,0.636
7707286,u5029,7709055,u6331,SEQUENCE_ALIGNMENT,0.636,0.636
7693113,u741,7709055,u6331,SEQUENCE_ALIGNMENT,0.647,0.647
7687472,u128,7709055,u6331,SEQUENCE_ALIGNMENT,0.604,0.604
7731744,u19445,7709055,u6331,SEQUENCE_ALIGNMENT,0.892,0.892
7716181,u9230,7709076,u6349,SEQUENCE_ALIGNMENT,0.719,0.719
7747030,u25133,7709078,u6359,SEQUENCE_ALIGNMENT,0.641,0.641
7720621,u12395,7709078,u6359,SEQUENCE_ALIGNMENT,0.7090000000000001,0.7090000000000001
7727173,u17481,7709078,u6359,SEQUENCE_ALIGNMENT,0.718,0.718
7715562,u8807,7709103,u6381,SEQUENCE_ALIGNMENT,0.617,0.617
7693712,u943,7709103,u6381,SEQUENCE_ALIGNMENT,0.732,0.732
7708119,u5525,7709103,u6381,SEQUENCE_ALIGNMENT,0.611,0.611
7721666,u13498,7709137,u6438,SEQUENCE_ALIGNMENT,0.692,0.692
7720969,u12737,7709137,u6438,SEQUENCE_ALIGNMENT,0.7010000000000001,0.7010000000000001
7712590,u7529,7709208,u6497,SEQUENCE_ALIGNMENT,0.487,0.487
7707348,u5157,7709244,u6549,SEQUENCE_ALIGNMENT,0.43300000000000005,0.43300000000000005
7743108,u23531,7709244,u6549,SEQUENCE_ALIGNMENT,0.629,0.629
7710432,u7120,7709244,u6549,SEQUENCE_ALIGNMENT,0.636,0.636
7702134,u2598,7709244,u6549,SEQUENCE_ALIGNMENT,0.8069999999999999,0.8069999999999999
7731744,u19445,7709244,u6549,SEQUENCE_ALIGNMENT,0.621,0.621
7687472,u128,7709244,u6549,SEQUENCE_ALIGNMENT,0.629,0.629
7693113,u741,7709244,u6549,SEQUENCE_ALIGNMENT,0.6859999999999999,0.6859999999999999
7707286,u5029,7709244,u6549,SEQUENCE_ALIGNMENT,0.6639999999999999,0.6639999999999999
7706842,u4758,7709244,u6549,SEQUENCE_ALIGNMENT,0.714,0.714
7711656,u7358,7709244,u6549,SEQUENCE_ALIGNMENT,0.657,0.657
7707781,u5475,7709244,u6549,SEQUENCE_ALIGNMENT,0.636,0.636
7697506,u1631,7709244,u6549,SEQUENCE_ALIGNMENT,0.679,0.679
7701610,u2384,7709244,u6549,SEQUENCE_ALIGNMENT,0.8069999999999999,0.8069999999999999
7742812,u23268,7709244,u6549,SEQUENCE_ALIGNMENT,0.6859999999999999,0.6859999999999999
7781099,u45333,7709244,u6549,SEQUENCE_ALIGNMENT,0.62,0.62
7752969,u29609,7709244,u6549,SEQUENCE_ALIGNMENT,0.793,0.793
7703744,u3234,7709244,u6549,SEQUENCE_ALIGNMENT,0.736,0.736
7712523,u7492,7709244,u6549,SEQUENCE_ALIGNMENT,0.736,0.736
7722724,u14847,7709244,u6549,SEQUENCE_ALIGNMENT,0.657,0.657
7722723,u14846,7709244,u6549,SEQUENCE_ALIGNMENT,0.671,0.671
7715224,u8640,7709244,u6549,SEQUENCE_ALIGNMENT,0.714,0.714
7720999,u12790,7709244,u6549,SEQUENCE_ALIGNMENT,0.657,0.657
7716325,u9322,7709244,u6549,SEQUENCE_ALIGNMENT,0.6930000000000001,0.6930000000000001
7697498,u1620,7709244,u6549,SEQUENCE_ALIGNMENT,0.8140000000000001,0.8140000000000001
7708749,u6076,7709244,u6549,SEQUENCE_ALIGNMENT,0.65,0.65
7706957,u4902,7709449,u6622,SEQUENCE_ALIGNMENT,0.6990000000000001,0.6990000000000001
