sourceNodeId,sourceAppId,targetNodeId,targetAppId,relationshipType,count,avgPercentIdentityPalmprint,avgPercentIdentityStatKmers,avgPercentIdentityStatSpots,weight
7729255,u18450,8756954,1385,HAS_HOST_STAT,1,1.0,0.9853,0.6383,0.9853
7703823,u3250,8756954,1385,HAS_HOST_STAT,1,1.0,0.3134,0.1496,0.3134
7695498,u1041,8756954,1385,HAS_HOST_STAT,10,0.941,0.97968,0.29266000000000003,0.92187888
7687472,u128,8756954,1385,HAS_HOST_STAT,7,0.9571428571428572,0.9776142857142857,0.27212857142857144,0.9357165306122449
7702942,u2833,8756954,1385,HAS_HOST_STAT,8,0.9375,0.41222499999999995,0.1171,0.38646093749999993
7728067,u17854,8756954,1385,HAS_HOST_STAT,1,1.0,0.5415,0.1199,0.5415
7744199,u24285,8756954,1385,HAS_HOST_STAT,1,1.0,0.8979,0.1829,0.8979
8637669,u913280,8756954,1385,HAS_HOST_STAT,1,0.64,0.8979,0.1829,0.5746560000000001
7725949,u17125,8756954,1385,HAS_HOST_STAT,1,1.0,0.8979,0.1829,0.8979
7913996,u126467,8757480,2037,HAS_HOST_STAT,1,1.0,0.2169,0.142,0.2169
7728067,u17854,8757513,2085,HAS_HOST_STAT,5,0.894,0.4306,0.3055,0.3849564
7729255,u18450,8757513,2085,HAS_HOST_STAT,62,0.9937096774193549,0.31875645161290334,0.12858064516129025,0.3167513707075964
7693113,u741,8757513,2085,HAS_HOST_STAT,1,0.71,0.2656,0.145,0.188576
7702942,u2833,8757513,2085,HAS_HOST_STAT,14,0.8214285714285715,0.5534785714285715,0.19074999999999998,0.45464311224489806
7715934,u9003,8757513,2085,HAS_HOST_STAT,1,0.92,0.6934,0.2409,0.637928
7695805,u1095,8757513,2085,HAS_HOST_STAT,1,0.96,0.253,0.1152,0.24287999999999998
7713664,u7986,8757513,2085,HAS_HOST_STAT,16,1.0,0.5180625,0.23654375,0.5180625
7725078,u16704,8757513,2085,HAS_HOST_STAT,1,0.97,0.2116,0.0934,0.20525200000000002
8523433,u781489,8757513,2085,HAS_HOST_STAT,1,1.0,0.2116,0.0934,0.2116
8225203,u351616,8757513,2085,HAS_HOST_STAT,1,0.59,0.2045,0.1006,0.12065499999999998
7697617,u1680,8757513,2085,HAS_HOST_STAT,1,1.0,0.3355,0.1669,0.3355
8182258,u303211,8757581,2158,HAS_HOST_STAT,5,0.992,0.22199999999999998,0.05146,0.22022399999999998
7725949,u17125,8757581,2158,HAS_HOST_STAT,4,0.845,0.294,0.1305,0.24842999999999998
7724613,u16477,8757581,2158,HAS_HOST_STAT,4,0.9650000000000001,0.294,0.1305,0.28371
7698370,u1958,8757581,2158,HAS_HOST_STAT,2,1.0,0.294,0.1305,0.294
8581564,u851981,8757581,2158,HAS_HOST_STAT,2,0.78,0.294,0.1305,0.22932
7706577,u4543,8757581,2158,HAS_HOST_STAT,1,1.0,0.294,0.1305,0.294
7744199,u24285,8757581,2158,HAS_HOST_STAT,3,0.8866666666666667,0.294,0.1305,0.26068
7704606,u3632,8757581,2158,HAS_HOST_STAT,1,1.0,0.294,0.1305,0.294
7702882,u2793,8757581,2158,HAS_HOST_STAT,1,1.0,0.294,0.1305,0.294
7766399,u37868,8757581,2158,HAS_HOST_STAT,1,1.0,0.294,0.1305,0.294
8745901,u1061268,8757599,2182,HAS_HOST_STAT,5,1.0,0.2666,0.0259,0.2666
7713664,u7986,8757599,2182,HAS_HOST_STAT,1,0.99,0.2029,0.0071,0.200871
7696998,u1513,8757599,2182,HAS_HOST_STAT,1,1.0,0.2243,0.0025,0.2243
8182258,u303211,8757607,2191,HAS_HOST_STAT,3,1.0,0.3519,0.061900000000000004,0.3519
7747937,u25668,8757607,2191,HAS_HOST_STAT,1,1.0,0.56,0.0977,0.56
8005068,u181218,8757607,2191,HAS_HOST_STAT,1,0.97,0.56,0.0977,0.5432
8686321,u987572,8757607,2191,HAS_HOST_STAT,1,0.92,0.56,0.0977,0.5152000000000001
8225203,u351616,8757607,2191,HAS_HOST_STAT,1,0.99,0.56,0.0977,0.5544
8321177,u464317,8757607,2191,HAS_HOST_STAT,2,0.89,0.47250000000000003,0.10035,0.42052500000000004
7713664,u7986,8757667,2266,HAS_HOST_STAT,1,1.0,0.3862,0.2789,0.3862
7714985,u8555,8758279,3042,HAS_HOST_STAT,1,0.38,0.9989,0.9442,0.37958200000000003
7713664,u7986,8758279,3042,HAS_HOST_STAT,1,0.99,0.3395,0.0041,0.33610500000000004
7698370,u1958,8758425,3215,HAS_HOST_STAT,1,0.79,0.9998,0.9543,0.789842
8637669,u913280,8758425,3215,HAS_HOST_STAT,1,0.65,0.9999,0.9531,0.649935
7766399,u37868,8758425,3215,HAS_HOST_STAT,2,0.995,0.9998,0.9432499999999999,0.994801
7702489,u2740,8758678,3502,HAS_HOST_STAT,1,0.48,0.9759,0.6987,0.46843199999999996
7692712,u602,8758678,3502,HAS_HOST_STAT,1,0.52,0.9712,0.713,0.505024
7692194,u548,8758678,3502,HAS_HOST_STAT,1,0.34,0.3556,0.0723,0.12090400000000001
8064805,u217989,8758678,3502,HAS_HOST_STAT,1,0.99,0.9865,0.5891,0.976635
7714661,u8408,8758698,3524,HAS_HOST_STAT,1,0.41,0.4052,0.017,0.166132
7766399,u37868,8758698,3524,HAS_HOST_STAT,1,1.0,0.5267,0.0303,0.5267
7713664,u7986,8758804,3646,HAS_HOST_STAT,2,0.9550000000000001,0.4921,0.025599999999999998,0.4699555
7729255,u18450,8758804,3646,HAS_HOST_STAT,4,1.0,0.9835,0.716525,0.9835
7702942,u2833,8758804,3646,HAS_HOST_STAT,1,0.71,0.2665,0.0015,0.189215
8182258,u303211,8758804,3646,HAS_HOST_STAT,2,0.97,0.8687,0.1595,0.842639
8637669,u913280,8758852,3699,HAS_HOST_STAT,1,0.54,0.2103,0.0006,0.113562
8474629,u703495,8758852,3699,HAS_HOST_STAT,1,0.7,0.2896,0.0506,0.20272
8118451,u255311,8758852,3699,HAS_HOST_STAT,1,0.84,0.2117,0.0002,0.17782799999999999
8018275,u189592,8758852,3699,HAS_HOST_STAT,1,0.81,0.2117,0.0002,0.17147700000000002
7729255,u18450,8758852,3699,HAS_HOST_STAT,21,0.994761904761905,0.9880619047619048,0.7568904761904761,0.9828863424036284
8166437,u291146,8758852,3699,HAS_HOST_STAT,2,0.995,0.98635,0.92285,0.9814182499999999
7713664,u7986,8758852,3699,HAS_HOST_STAT,35,0.981142857142857,0.9913885714285713,0.8393999999999999,0.9726938155102037
7702489,u2740,8758852,3699,HAS_HOST_STAT,3,0.96,0.9981,0.9556,0.9581759999999999
7692881,u703,8758852,3699,HAS_HOST_STAT,2,0.46499999999999997,0.99295,0.8932,0.46172175
8182258,u303211,8758852,3699,HAS_HOST_STAT,1,1.0,0.9971,0.9475,0.9971
8450617,u654834,8758852,3699,HAS_HOST_STAT,1,0.52,0.4798,0.0123,0.24949600000000002
7725078,u16704,8758852,3699,HAS_HOST_STAT,1,1.0,0.9969,0.948,0.9969
7697617,u1680,8758852,3699,HAS_HOST_STAT,4,0.9225,0.9912,0.699325,0.9143819999999999
7744199,u24285,8758852,3699,HAS_HOST_STAT,1,0.33,0.9983,0.9519,0.329439
7729255,u18450,8758892,3744,HAS_HOST_STAT,9,0.9588888888888889,0.9881111111111112,0.8102111111111112,0.9474887654320988
8018275,u189592,8758892,3744,HAS_HOST_STAT,1,0.81,0.2407,0.0005,0.194967
8118451,u255311,8758892,3744,HAS_HOST_STAT,1,0.84,0.2407,0.0005,0.20218799999999998
7698370,u1958,8758892,3744,HAS_HOST_STAT,1,1.0,0.9625,0.9264,0.9625
7713664,u7986,8758892,3744,HAS_HOST_STAT,8,0.91625,0.98885,0.8332750000000001,0.9060338125
7725078,u16704,8758892,3744,HAS_HOST_STAT,1,0.97,0.3074,0.0077,0.298178
7725949,u17125,8758892,3744,HAS_HOST_STAT,1,0.39,0.9953,0.8238,0.388167
8253847,u383314,8758892,3744,HAS_HOST_STAT,1,1.0,0.9821,0.5673,0.9821
7696998,u1513,8758892,3744,HAS_HOST_STAT,1,1.0,0.2191,0.0045,0.2191
7714377,u8238,8758892,3744,HAS_HOST_STAT,1,0.41,0.9984,0.9415,0.40934399999999993
7708698,u6048,8759158,4036,HAS_HOST_STAT,2,1.0,0.9236,0.1364,0.9236
8182258,u303211,8759158,4036,HAS_HOST_STAT,4,0.99,0.2208,0.0566,0.21859199999999998
7729255,u18450,8759158,4036,HAS_HOST_STAT,1,1.0,0.8478,0.0458,0.8478
7729255,u18450,8759188,4069,HAS_HOST_STAT,20,0.984,0.902135,0.66958,0.88770084
7723601,u15499,8759188,4069,HAS_HOST_STAT,10,0.36099999999999993,0.95881,0.8165400000000002,0.34613040999999994
7688419,u405,8759188,4069,HAS_HOST_STAT,6,0.49,0.9788,0.8402166666666667,0.479612
7771720,u39811,8759188,4069,HAS_HOST_STAT,1,0.52,0.9977,0.8376,0.518804
7713664,u7986,8759188,4069,HAS_HOST_STAT,12,0.9741666666666665,0.42464166666666664,0.11234999999999999,0.41367175694444436
7693578,u824,8759188,4069,HAS_HOST_STAT,7,0.6214285714285714,0.31861428571428574,0.07225714285714285,0.19799602040816328
7714377,u8238,8759188,4069,HAS_HOST_STAT,3,1.0,0.9944333333333333,0.9344666666666667,0.9944333333333333
7715198,u8613,8759188,4069,HAS_HOST_STAT,1,0.51,0.9789,0.7396,0.499239
7702134,u2598,8759188,4069,HAS_HOST_STAT,1,1.0,0.3429,0.1091,0.3429
7692881,u703,8759188,4069,HAS_HOST_STAT,1,0.31,0.9773,0.7994,0.302963
7934317,u134036,8759188,4069,HAS_HOST_STAT,3,0.3433333333333333,0.6521666666666667,0.0312,0.22391055555555556
7713664,u7986,8759249,4143,HAS_HOST_STAT,11,0.9345454545454545,0.8800000000000001,0.24677272727272728,0.8224
7729255,u18450,8759249,4143,HAS_HOST_STAT,1,0.97,0.9724,0.2637,0.9432280000000001
7702489,u2740,8759313,4209,HAS_HOST_STAT,1,0.63,0.5669,0.0344,0.357147
7693578,u824,8759313,4209,HAS_HOST_STAT,2,0.4,0.3496,0.08879999999999999,0.13984000000000002
7709449,u6622,8759313,4209,HAS_HOST_STAT,5,0.42,0.96102,0.14814000000000002,0.4036284
8064805,u217989,8759313,4209,HAS_HOST_STAT,1,0.52,0.8205,0.076,0.42666000000000004
7729255,u18450,8759313,4209,HAS_HOST_STAT,5,0.998,0.98602,0.85094,0.98404796
7746810,u25022,8759313,4209,HAS_HOST_STAT,1,0.42,0.9928,0.6232,0.416976
7713664,u7986,8759655,4618,HAS_HOST_STAT,1,1.0,0.9584,0.3953,0.9584
7688419,u405,8759893,4892,HAS_HOST_STAT,1,1.0,0.9987,0.851,0.9987
7749345,u26426,8759893,4892,HAS_HOST_STAT,4,0.9975,0.9767,0.812975,0.9742582500000001
7729255,u18450,8759893,4892,HAS_HOST_STAT,1,1.0,0.8413,0.5081,0.8413
7882377,u99287,8759893,4892,HAS_HOST_STAT,5,0.368,0.99054,0.7237399999999999,0.36451871999999996
7695337,u994,8759893,4892,HAS_HOST_STAT,4,1.0,0.992375,0.7060000000000001,0.992375
7713664,u7986,8759893,4892,HAS_HOST_STAT,3,0.67,0.9875,0.9546666666666667,0.661625
7702942,u2833,8759971,5014,HAS_HOST_STAT,1,0.81,0.9091,0.1506,0.7363710000000001
7729255,u18450,8759989,5042,HAS_HOST_STAT,14,1.0,0.9415357142857143,0.6334428571428571,0.9415357142857143
7744199,u24285,8759989,5042,HAS_HOST_STAT,1,0.37,0.6927,0.6397,0.256299
7713664,u7986,8759989,5042,HAS_HOST_STAT,1,0.99,0.9032,0.438,0.894168
8450617,u654834,8759989,5042,HAS_HOST_STAT,1,0.52,0.2765,0.0071,0.14378000000000002
7729255,u18450,8760044,5125,HAS_HOST_STAT,8,0.99625,0.7765249999999999,0.695325,0.7736130312499999
8450617,u654834,8760044,5125,HAS_HOST_STAT,3,0.62,0.37406666666666666,0.0096,0.23192133333333334
7729255,u18450,8760086,5178,HAS_HOST_STAT,1,1.0,0.9368,0.3653,0.9368
7714985,u8555,8760086,5178,HAS_HOST_STAT,1,0.98,0.9656,0.6364,0.946288
7697506,u1631,8760102,5197,HAS_HOST_STAT,1,0.58,0.4276,0.0108,0.24800799999999998
7729255,u18450,8760179,5303,HAS_HOST_STAT,1,1.0,0.7273,0.0246,0.7273
7695805,u1095,8760209,5338,HAS_HOST_STAT,17,0.9876470588235293,0.9715764705882353,0.3373176470588235,0.9595746435986158
7713664,u7986,8760558,5819,HAS_HOST_STAT,2,0.995,0.9849,0.88805,0.9799755
7729255,u18450,8760558,5819,HAS_HOST_STAT,1,0.99,0.9759,0.8863,0.966141
7713904,u8030,8760778,6103,HAS_HOST_STAT,1,0.39,0.8748,0.0464,0.34117200000000003
7697617,u1680,8760797,6125,HAS_HOST_STAT,1,1.0,0.7986,0.012,0.7986
7703875,u3278,8760844,6180,HAS_HOST_STAT,2,0.425,0.97435,0.02445,0.41409875
7710320,u7106,8760896,6236,HAS_HOST_STAT,2,1.0,0.9806,0.7642,0.9806
8166437,u291146,8760896,6236,HAS_HOST_STAT,1,0.99,0.9835,0.5227,0.973665
7702942,u2833,8761108,6497,HAS_HOST_STAT,1,0.42,0.4268,0.0015,0.179256
7698127,u1831,8761158,6562,HAS_HOST_STAT,2,0.33499999999999996,0.5934,0.00145,0.198789
7713664,u7986,8761158,6562,HAS_HOST_STAT,1,0.95,0.9881,0.3598,0.938695
8450617,u654834,8761217,6638,HAS_HOST_STAT,7,0.6085714285714287,0.9936142857142856,0.6819714285714286,0.6046852653061224
7715934,u9003,8761217,6638,HAS_HOST_STAT,1,0.41,0.9796,0.9035,0.401636
7729255,u18450,8761254,6683,HAS_HOST_STAT,3,1.0,0.6589333333333334,0.3097,0.6589333333333334
8450617,u654834,8761254,6683,HAS_HOST_STAT,3,0.7033333333333333,0.251,0.0014666666666666667,0.17653666666666665
7732032,u19742,8761254,6683,HAS_HOST_STAT,1,0.53,0.5601,0.0013,0.29685300000000003
7731020,u19204,8761254,6683,HAS_HOST_STAT,1,0.54,0.4362,0.0025,0.235548
7752992,u29610,8761254,6683,HAS_HOST_STAT,1,0.46,0.6299,0.0029,0.289754
8182258,u303211,8761254,6683,HAS_HOST_STAT,5,0.95,0.4009,0.03168,0.38085499999999994
7692194,u548,8761254,6683,HAS_HOST_STAT,1,0.52,0.2492,0.0043,0.129584
7763321,u36766,8761254,6683,HAS_HOST_STAT,3,0.35,0.6473333333333333,0.0031666666666666666,0.22656666666666664
8018275,u189592,8761254,6683,HAS_HOST_STAT,2,0.965,0.27215,0.00215,0.26262475
8637669,u913280,8761254,6683,HAS_HOST_STAT,3,0.5666666666666667,0.9938666666666667,0.8221666666666667,0.5631911111111111
7744199,u24285,8761254,6683,HAS_HOST_STAT,5,0.982,0.99416,0.82112,0.97626512
7702942,u2833,8761254,6683,HAS_HOST_STAT,1,0.64,0.523,0.002,0.33472
8450617,u654834,8761378,6821,HAS_HOST_STAT,5,0.696,0.59518,0.00306,0.41424528
7732032,u19742,8761378,6821,HAS_HOST_STAT,1,0.53,0.2538,0.0006,0.13451400000000002
7744199,u24285,8761397,6845,HAS_HOST_STAT,1,0.58,0.4505,0.0008,0.26128999999999997
8450617,u654834,8761407,6855,HAS_HOST_STAT,2,0.41,0.49670000000000003,0.0017000000000000001,0.203647
8450617,u654834,8761437,6893,HAS_HOST_STAT,7,0.5485714285714285,0.7260428571428572,0.022071428571428565,0.39828636734693873
7693113,u741,8761437,6893,HAS_HOST_STAT,1,0.8,0.5093,0.0058,0.40744
7702085,u2562,8761437,6893,HAS_HOST_STAT,2,0.48,0.72265,0.006750000000000001,0.346872
7713904,u8030,8761437,6893,HAS_HOST_STAT,1,0.4,0.2917,0.0039,0.11668
7749040,u26157,8761437,6893,HAS_HOST_STAT,1,0.4,0.7954,0.0166,0.31816
7860156,u85830,8761437,6893,HAS_HOST_STAT,5,0.808,0.507,0.007699999999999999,0.409656
7702942,u2833,8761437,6893,HAS_HOST_STAT,2,0.675,0.8176,0.0828,0.55188
7688419,u405,8761437,6893,HAS_HOST_STAT,1,0.24,0.6047,0.0023,0.145128
7708808,u6152,8761437,6893,HAS_HOST_STAT,1,0.37,0.8112,0.0063,0.300144
7725949,u17125,8761437,6893,HAS_HOST_STAT,1,0.34,0.7253,0.013,0.246602
8078432,u227542,8761437,6893,HAS_HOST_STAT,1,0.44,0.2418,0.0065,0.106392
8064127,u217468,8761437,6893,HAS_HOST_STAT,1,0.54,0.3026,0.0007,0.163404
8703605,u1008085,8761437,6893,HAS_HOST_STAT,2,1.0,0.49150000000000005,0.00745,0.49150000000000005
7729255,u18450,8761437,6893,HAS_HOST_STAT,1,1.0,0.6376,0.0093,0.6376
8745901,u1061268,8761437,6893,HAS_HOST_STAT,5,1.0,0.6981,0.0677,0.6981
7692881,u703,8761470,6935,HAS_HOST_STAT,4,0.58,0.28707499999999997,0.0035,0.16650349999999997
7714985,u8555,8761470,6935,HAS_HOST_STAT,2,0.98,0.8888499999999999,0.49845000000000006,0.8710729999999999
7697506,u1631,8761470,6935,HAS_HOST_STAT,4,1.0,0.9237000000000001,0.5304,0.9237000000000001
7712590,u7529,8761470,6935,HAS_HOST_STAT,1,0.39,0.8742,0.433,0.340938
7729255,u18450,8761558,7041,HAS_HOST_STAT,2,1.0,0.7056,0.061,0.7056
8064127,u217468,8761558,7041,HAS_HOST_STAT,16,0.9775,0.9459,0.10723125,0.92461725
8450617,u654834,8761558,7041,HAS_HOST_STAT,14,0.6642857142857143,0.7318071428571429,0.0881142857142857,0.4861290306122449
7714985,u8555,8761558,7041,HAS_HOST_STAT,3,0.9833333333333333,0.9997666666666667,0.8028333333333334,0.9831038888888889
7702942,u2833,8761558,7041,HAS_HOST_STAT,2,0.705,0.50425,0.0057,0.35549624999999996
7713664,u7986,8761558,7041,HAS_HOST_STAT,2,0.995,0.46130000000000004,0.00595,0.45899350000000005
8450617,u654834,8761599,7088,HAS_HOST_STAT,29,0.6679310344827585,0.9182241379310344,0.5350241379310345,0.613310398335315
7706577,u4543,8761599,7088,HAS_HOST_STAT,1,0.44,0.9992,0.8227,0.439648
7706517,u4497,8761645,7147,HAS_HOST_STAT,1,0.36,0.9377,0.1244,0.337572
8310184,u452313,8761645,7147,HAS_HOST_STAT,3,0.8133333333333332,0.5484333333333333,0.001966666666666667,0.4460591111111111
7702134,u2598,8761645,7147,HAS_HOST_STAT,6,0.9983333333333333,0.8652333333333333,0.31405000000000005,0.8637912777777778
7702942,u2833,8761645,7147,HAS_HOST_STAT,2,0.665,0.22235,0.0007999999999999999,0.14786275000000002
7713664,u7986,8761645,7147,HAS_HOST_STAT,13,0.9615384615384616,0.9440692307692308,0.7812384615384615,0.907758875739645
8450617,u654834,8761645,7147,HAS_HOST_STAT,8,0.6137499999999999,0.9293875,0.5042125,0.570411578125
7692712,u602,8761645,7147,HAS_HOST_STAT,1,0.43,0.9686,0.6625,0.416498
8549624,u814919,8761645,7147,HAS_HOST_STAT,7,0.99,0.8161857142857143,0.5775714285714286,0.8080238571428572
7725156,u16775,8761645,7147,HAS_HOST_STAT,1,0.57,0.6753,0.3652,0.38492099999999996
8096621,u240559,8761645,7147,HAS_HOST_STAT,2,0.77,0.80325,0.5559000000000001,0.6185025000000001
7687950,u258,8761645,7147,HAS_HOST_STAT,43,0.9988372093023253,0.7919883720930232,0.47805813953488363,0.791067455381287
8449882,u653854,8761645,7147,HAS_HOST_STAT,3,0.3433333333333333,0.9899,0.8084,0.3398656666666667
7693113,u741,8761645,7147,HAS_HOST_STAT,8,0.9975,0.966475,0.7847375,0.9640588125
7702441,u2716,8761645,7147,HAS_HOST_STAT,1,0.42,0.2935,0.0016,0.12326999999999999
7697617,u1680,8761645,7147,HAS_HOST_STAT,1,1.0,0.9948,0.9249,0.9948
7712523,u7492,8761645,7147,HAS_HOST_STAT,1,0.69,0.9984,0.8264,0.688896
7715198,u8613,8761645,7147,HAS_HOST_STAT,1,0.67,0.9615,0.8068,0.644205
7749040,u26157,8761645,7147,HAS_HOST_STAT,2,1.0,0.7429,0.0622,0.7429
7698370,u1958,8761645,7147,HAS_HOST_STAT,1,0.5,0.9983,0.1949,0.49915
7702085,u2562,8761645,7147,HAS_HOST_STAT,1,1.0,0.5692,0.0434,0.5692
7710320,u7106,8761645,7147,HAS_HOST_STAT,2,1.0,0.5223,0.0066,0.5223
7752969,u29609,8761645,7147,HAS_HOST_STAT,1,1.0,0.3232,0.1738,0.3232
8064805,u217989,8761645,7147,HAS_HOST_STAT,1,0.31,0.3644,0.0035,0.112964
7708698,u6048,8761645,7147,HAS_HOST_STAT,11,0.9963636363636362,0.9024545454545453,0.5051454545454546,0.8991728925619832
7963096,u151385,8761645,7147,HAS_HOST_STAT,5,0.996,0.99022,0.72344,0.9862591199999999
7704793,u3729,8761645,7147,HAS_HOST_STAT,1,0.43,0.8052,0.5345,0.346236
7729255,u18450,8761645,7147,HAS_HOST_STAT,1,0.99,0.9817,0.8682,0.971883
7698127,u1831,8761827,7399,HAS_HOST_STAT,2,0.655,0.49965000000000004,0.007050000000000001,0.32727075000000005
8310184,u452313,8761827,7399,HAS_HOST_STAT,2,0.8,0.2235,0.0008,0.17880000000000001
